duration,protocol_type,service_http,service_other,flag_RSTR,flag_S0,flag_S1,flag_SF,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,attack
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,1.0,0.0,0.58,0.11,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,249.0,20.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,70.0,17.0,1.0,0.0,0.24,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,139.0,4.0,1.0,0.0,0.03,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,123.0,6.0,1.0,0.0,0.05,0.07,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,147.0,127.0,0.0,0.0,0.86,0.03,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,0.97,0.03,0.24,0.1,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,1.0,0.0,0.29,0.12,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,172.0,1.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,206.0,11.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,176.0,9.0,1.0,0.0,0.05,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.08,0.62,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,114.0,23.0,1.0,0.0,0.2,0.06,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,121.0,12.0,1.0,0.0,0.1,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,274.0,13.0,1.0,0.0,0.05,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,113.0,19.0,1.0,0.0,0.17,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,1.0,0.0,0.18,0.07,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,36.0,24.0,0.0,0.0,0.67,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,118.0,19.0,1.0,0.0,0.16,0.05,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,188.0,188.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,234.0,20.0,1.0,0.0,0.09,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,125.0,19.0,1.0,0.0,0.15,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,234.0,9.0,1.0,0.0,0.04,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,227.0,10.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,1.0,0.0,0.24,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,262.0,11.0,1.0,0.0,0.04,0.05,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.04,0.21,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,245.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,252.0,3.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,224.0,3.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,146.0,17.0,1.0,0.0,0.12,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,150.0,25.0,1.0,0.0,0.17,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,1.0,0.0,0.19,0.09,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,119.0,19.0,1.0,0.0,0.16,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,130.0,7.0,1.0,0.0,0.05,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,129.0,12.0,1.0,0.0,0.09,0.08,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,163.0,5.0,1.0,0.0,0.03,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,206.0,12.0,1.0,0.0,0.06,0.07,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,70.0,18.0,1.0,0.0,0.26,0.06,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,1.0,0.0,0.34,0.09,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,184.0,14.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,74.0,11.0,1.0,0.0,0.15,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,270.0,12.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,242.0,13.0,1.0,0.0,0.05,0.07,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,259.0,8.0,1.0,0.0,0.03,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,251.0,6.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,188.0,17.0,1.0,0.0,0.09,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,111.0,11.0,1.0,0.0,0.1,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,268.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,298.0,4.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,118.0,9.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,215.0,14.0,1.0,0.0,0.07,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,251.0,19.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,125.0,7.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,73.0,19.0,1.0,0.0,0.26,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,203.0,16.0,1.0,0.0,0.08,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,92.0,13.0,1.0,0.0,0.14,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,244.0,14.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,64.0,13.0,1.0,0.0,0.2,0.09,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,262.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,216.0,7.0,1.0,0.0,0.03,0.06,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.43,0.43,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,133.0,20.0,1.0,0.0,0.15,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,145.0,20.0,1.0,0.0,0.14,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,1.0,0.0,malicious
40191.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,174.0,7.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,200.0,19.0,1.0,0.0,0.09,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.96,0.04,0.12,0.12,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,287.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,174.0,5.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,105.0,14.0,1.0,0.0,0.13,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,259.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,163.0,5.0,1.0,0.0,0.03,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0,0.0,0.01,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,1.0,0.0,0.02,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,1.0,0.0,0.04,0.07,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,222.0,12.0,1.0,0.0,0.05,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,102.0,18.0,1.0,0.0,0.18,0.05,malicious
37648.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,262.0,19.0,1.0,0.0,0.07,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.94,0.0,0.94,0.12,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,112.0,12.0,1.0,0.0,0.11,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,240.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,166.0,9.0,1.0,0.0,0.05,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,1.0,0.0,0.23,0.1,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,248.0,3.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,124.0,4.0,1.0,0.0,0.03,0.06,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,1480.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,259.0,1.0,1.0,0.0,0.0,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,217.0,3.0,1.0,0.0,0.01,0.06,malicious
41866.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,261.0,20.0,1.0,0.0,0.08,0.05,malicious
0.0,17,0,1,0,0,0,1,28.0,0.0,0.0,3.0,0.0,29.0,29.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,1.0,0.0,0.12,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,139.0,9.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,134.0,19.0,1.0,0.0,0.14,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,247.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,202.0,17.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,1.0,0.0,0.04,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,272.0,19.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,250.0,10.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,94.0,4.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,136.0,13.0,1.0,0.0,0.1,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,297.0,24.0,1.0,0.0,0.08,0.05,malicious
1.0,6,0,1,0,0,0,1,1196.0,2447.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,227.0,1.0,1.0,0.0,0.0,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,218.0,9.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,127.0,17.0,1.0,0.0,0.13,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,269.0,13.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.14,0.29,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,260.0,4.0,1.0,0.0,0.02,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,malicious
27740.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,224.0,12.0,1.0,0.0,0.05,0.04,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,211.0,15.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,112.0,11.0,1.0,0.0,0.1,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,1.0,0.0,0.02,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,196.0,18.0,1.0,0.0,0.09,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,1.0,0.0,0.04,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,238.0,11.0,1.0,0.0,0.05,0.07,malicious
1.0,6,0,1,0,0,0,1,1222.0,2451.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,260.0,1.0,1.0,0.0,0.0,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,152.0,19.0,1.0,0.0,0.12,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,1.0,0.0,0.14,0.08,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,279.0,279.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,248.0,16.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,39.0,12.0,0.97,0.03,0.31,0.1,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,132.0,18.0,1.0,0.0,0.14,0.05,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,151.0,151.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,1.0,0.0,0.04,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,494.0,494.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,201.0,4.0,1.0,0.0,0.02,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,118.0,7.0,1.0,0.0,0.06,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,232.0,11.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,102.0,9.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,225.0,8.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,274.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.17,0.33,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,75.0,18.0,1.0,0.0,0.24,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,299.0,6.0,1.0,0.0,0.02,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,263.0,263.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,141.0,11.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,118.0,14.0,1.0,0.0,0.12,0.05,malicious
0.0,17,0,1,0,0,0,1,215.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,1.0,0.0,0.01,0.07,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.88,0.12,0.25,0.62,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,malicious
0.0,17,0,1,0,0,0,1,28.0,0.0,0.0,3.0,0.0,13.0,13.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,173.0,15.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,139.0,7.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,1.0,0.0,0.0,0.07,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,520.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,0.0,1.0,0.0,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.69,0.12,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,108.0,8.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.33,1.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,1.0,0.0,0.07,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,1.0,0.0,0.02,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,231.0,17.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,248.0,11.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,144.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,1.0,0.0,0.05,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,293.0,8.0,1.0,0.0,0.03,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,244.0,23.0,1.0,0.0,0.09,0.05,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,246.0,25.0,1.0,0.0,0.1,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,285.0,19.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,165.0,17.0,1.0,0.0,0.1,0.05,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,260.0,17.0,1.0,0.0,0.07,0.07,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,260.0,13.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,72.0,17.0,1.0,0.0,0.24,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,133.0,15.0,1.0,0.0,0.11,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,118.0,10.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,143.0,13.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,1.0,0.0,0.03,0.07,malicious
